video_id,source_category,file_name,content_archetype,route_decision,opening_type,opening_summary,problem_phrase_time,first_action_frame_time,problem_action_bridge_seconds,action_method_summary,action_cycle_integrity,tts_action_alignment,subtitle_evidence,visual_evidence_timecodes,middle_delivery_type,ending_type,native_completeness_score,repackaging_value_score,teachability_score,positive_pattern_match,negative_pattern_match,needs_adjacent_merge,need_merge_previous,need_merge_next,candidate_status,business_risk,health_action_risk,manual_review_items,confidence,analysis_status
fv_0039,ai_needed_final_video,一个瑜伽小球练出美丽的盆底肌6.1（4）.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：标题字幕‘一个瑜伽小球 练出美丽的盆底肌’+坐姿持球正面演示；00:00:01.000：侧坐位，字幕‘如果你能每天前后’起始动作引导,00:00:00.000,00:00:03.181,3.181,动作演示、口令、量化重复次数,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在地毯上使用粉色瑜伽小球进行坐姿盆底肌训练；字幕依次呈现标题、动作前提条件、动作名称与次数、生活化结果；无口播文字仅靠字幕推进；每帧均有‘非医疗保健科普 仅供参考’水印,00:00:00.000；00:00:01.000；00:00:03.181；00:00:05.654；00:00:08.482；00:00:11.309；00:00:14.136；00:00:17.320,动作演示、口令、量化重复次数,生活化类比收尾,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；效果承诺隐含（美丽盆底肌）,health_action_risk_pending_professional_review,字幕‘练出美丽的盆底肌’是否构成过度效果承诺；‘尴尬的问题也没有了’是否涉及医疗效果暗示,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0040,ai_needed_final_video,一个瑜伽小球练出美丽的马甲线6.2.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（标题字幕‘一个瑜伽小球练出美丽的马甲线’+坐姿持球）构成结果前置钩子,00:00:00.000,00:00:02.031,2.031,动作演示；解剖图辅助；口令提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性全程使用粉色瑜伽小球进行跪姿/坐姿核心训练；每帧含黄底黑字主字幕+左下角蓝色图标+右上角解剖示意图；所有字幕均标注‘非医疗保健科普 仅供参考’；动作从静态准备→侧跪挤压→后视位伸展→仰卧抬臂→扭转→收尾对比；无口播文字可见，仅依赖字幕传递信息,00:00:00.000；00:00:00.903；00:00:02.031；00:00:03.611；00:00:05.417；00:00:07.222；00:00:09.028；00:00:10.935,动作演示；解剖图辅助；口令提示,效果强化；轻行动暗示,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,将盆底肌松弛类比为‘花儿离开土壤’存在过度拟人化风险；‘省下大几w科技费’属效果承诺过强；未明确标注‘非医疗保健科普 仅供参考’在关键帧外是否持续出现,health_action_risk_pending_professional_review,‘省下大几w科技费’字幕是否合规；解剖图版权与准确性；‘花儿离开土壤’类比是否引发误导；‘仅供参考’水印是否全程可见,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0041,ai_needed_final_video,一个瑜伽小球肚子平了臀饱满6.10.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（正面坐姿持球，字幕‘一个瑜伽小球 肚子平了臀饱满’）,00:00:00.000,00:00:01.000,1,多角度动作演示；字幕重复强化,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,8帧均为同一女性在室内地毯场景中，使用粉色瑜伽小球进行不同体位训练；字幕全程重复‘不管你生完几个 一个小球三个动作 省去了大几万的科技费 肚子平了臀饱满腰也细了 练出八爪鱼 40+女性都在练习’；无口播画面，无讲解手势或教具图解；动作从坐姿→跪姿→坐凳→俯身→侧卧→仰卧→俯卧递进，但无分步编号或节奏变化,00:00:00.000；00:00:01.000；00:00:02.804；00:00:04.986；00:00:07.478；00:00:09.971；00:00:12.464；00:00:15.230,多角度动作演示；字幕重复强化,动作完成定格；身体姿态收束,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘省去大几万科技费’）；‘练出八爪鱼’易引发歧义或健康误解；暗示医疗级修复效果,health_action_risk_pending_professional_review,‘练出八爪鱼’是否构成身体部位误导；‘省去大几万科技费’是否违反广告法；40+女性群体指向是否构成年龄标签风险,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0042,ai_needed_final_video,一个瑜伽小球肚子平了臀饱满了6.17.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（正面坐球+标题字幕‘一个瑜伽小球 肚子平了臀饱满了’）,00:00:00.000,00:00:03.043,3.043,坐姿提臀动作演示；前后移动演示；上下拍打演示；解剖图对比说明,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面展示一位女性在瑜伽小球上进行三组坐姿训练：左右提臀、前后移动、上下拍打；配合盆底肌正常与松弛状态的解剖图对比；结尾出现卡通人物漏尿改善图示；全程字幕重复‘一个瑜伽小球 肚子平了臀饱满了’及具体动作次数指令,00:00:00.000；00:00:01.000；00:00:03.043；00:00:05.409；00:00:08.114；00:00:10.819；00:00:13.523；00:00:16.554,坐姿提臀动作演示；前后移动演示；上下拍打演示；解剖图对比说明,轻行动（拍打100次）；结果重申；卡通图示收尾,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘一定很紧致’存在绝对化表述风险；‘尴尬的问题也没有了’可能构成效果过度承诺,health_action_risk_pending_professional_review,‘一定很紧致’是否构成医疗效果承诺；盆底肌图示是否准确无误导；卡通图是否弱化专业性,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0043,ai_needed_final_video,一个瑜伽球练出八爪鱼.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主画面人物坐姿持球，大字幕‘一个瑜伽球 练出八爪鱼’；00:00:01.000起出现分屏小窗+子标题‘轻松居家锻炼 每天放松五分钟’,00:00:00.000,00:00:02.366,2.366,分屏动作演示；部位标注；口令式字幕提示,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终以黄绿运动服女性为主角，使用粉色瑜伽球；全程分屏结构，左上角主画面+右下6宫格动作缩略图；字幕含‘左右摆胯’‘钻石臀桥’等动作名及‘轻松居家锻炼 每天放松五分钟’副标；无口播文字转录可见，仅画面内嵌字幕,00:00:00.000；00:00:01.000；00:00:02.366；00:00:04.205；00:00:06.308；00:00:08.411；00:00:10.514；00:00:12.792,分屏动作演示；部位标注；口令式字幕提示,结果重申；动作完成示意,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘练出八爪鱼’易引发歧义（非医学术语，可能误导为畸形体态）；未说明禁忌症或适应人群,health_action_risk_pending_professional_review,‘练出八爪鱼’是否构成健康误导；各动作是否出现腰椎代偿（尤其钻石臀桥、抱拳臀桥）；字幕中‘每天放松五分钟’是否与实际时长13秒矛盾,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0044,ai_needed_final_video,一分钟握力测试多少次才算及格呢 切片.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000 字幕‘一分钟握力测试多少次才算及格呢’+坐姿握球准备动作,00:00:00.000,00:00:27.314,27.314,动作演示、口令引导、手机计时展示、阈值数字提示,pending_manual_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中人物始终坐于粉色球/凳上，手持手机计时；字幕依次出现测试问题、操作指引、80次阈值、行动号召；背景统一为灰色帘+花艺+‘元气女人训练营’水印；无多人互动或环境切换,00:00:00.000；00:00:01.000；00:00:27.314；00:00:48.557；00:01:12.836；00:01:37.115；00:02:01.394；00:02:31.392,动作演示、口令引导、手机计时展示、阈值数字提示,轻行动、风险提醒,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,低于80次即需练习的绝对化阈值表述,health_action_risk_pending_professional_review,‘低于80次’是否为通用标准？需核对医学/体测依据；字幕‘你的敏感度’语义模糊，待确认是否指代握力反应速度,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0045,ai_needed_final_video,一咳嗽就失控这个动作告别尴尬.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿+字幕‘一咳嗽就失控’）与00:00:01.000（换装坐姿+字幕延续）构成痛点引入,00:00:00.000,00:00:08.664,8.664,动作演示；字幕口令；对比示意；呼吸配合提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中人物始终坐于瑜伽球/凳，通过不同体态（骨盆前倾→调整→收束）配合红色箭头与黄字字幕说明动作要领；无口播内容可见，仅依赖字幕传递信息；背景统一，服装更换一次（绿→粉），暗示阶段切换,00:00:00.000；00:00:01.000；00:00:08.664；00:00:15.403；00:00:23.105；00:00:30.806；00:00:38.508；00:00:47.785,动作演示；字幕口令；对比示意；呼吸配合提示,轻行动；结果重申,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,未明确说明适用人群边界；‘失控’可能引发健康焦虑,health_action_risk_pending_professional_review,字幕‘失控’是否过度渲染症状；箭头指示方向与解剖实际是否一致；‘盆底肌向上收’动作是否易被误解为提肛,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0046,ai_needed_final_video,一招动态臀桥收腰收胯收盆底6.4（3）.mp4,single_action_tts_teaching,positive_reference_only,人群点名,00:00:00.000（坐姿持球+主标题字幕）与00:00:01.000（躺姿准备+‘你以为你在练盆底肌’字幕）构成起始双帧触发,00:00:00.000,00:00:06.136,6.136,动作演示；口令引导；字幕强调关键节点,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内瑜伽垫演示；字幕重复‘一招动态臀桥 收腰收胯收盆底’；动作从坐姿过渡到仰卧动态臀桥四阶段；左侧竖排文字‘传播女性正能量 拒绝焦虑’贯穿全片；无口播音频内容可见，仅依赖字幕传递信息,00:00:00.000；00:00:01.000；00:00:06.136；00:00:10.908；00:00:16.362；00:00:21.816；00:00:27.270；00:00:33.737,动作演示；口令引导；字幕强调关键节点,动作完成；轻行动号召,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,未明确说明禁忌症；‘一招’暗示效果过度简化,health_action_risk_pending_professional_review,‘收盆底’是否在医学语境下准确表述；竖排文字‘拒绝焦虑’是否构成情绪诱导风险,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0047,ai_needed_final_video,三个动作帮你唤醒身体好状态.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000：主讲人坐姿面对镜头，字幕‘三个动作帮你唤醒身体好状态’；00:00:01.000：切至动作起始位，同步出现‘抗衰别只盯着脸！盆底松了’等痛点字幕,00:00:00.000,00:00:03.122,3.122,动作演示；字幕强化；图解（八爪鱼/鸟等图标）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含主讲人演示3个不同体位的盆底/核心激活动作，均使用粉色瑜伽球辅助；全程叠加固定字幕组（痛点+比喻+收益）；右下角交替出现八爪鱼/鸟/蜘蛛等图标；无口播文字转录证据，仅依赖字幕传递信息,00:00:00.000；00:00:01.000；00:00:03.122；00:00:05.550；00:00:08.326；00:00:11.101；00:00:13.876；00:00:16.995,动作演示；字幕强化；图解（八爪鱼/鸟等图标）,效果归纳；轻行动号召,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,医学健康边界：将盆底松弛类比‘花儿离开土壤’易引发过度联想；效果承诺：‘屁股翘了’‘腰也细了’属体态改善暗示，需谨慎,health_action_risk_pending_professional_review,‘八爪鱼’图标是否构成对盆底肌形态的不当拟人化；‘屁股翘了’是否超出运动改善合理范围；所有字幕是否存在医疗效果暗示,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0048,ai_needed_final_video,不管生了几个就练这几个动作6.15.mp4,single_action_tts_teaching,positive_reference_only,人群点名,00:00:00.000（坐姿抱球+字幕‘不管生了几个就练这几个动作’）,00:00:00.000,00:00:04.380,4.38,动作演示；口令（100次）；道具使用（小球、椅子）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性演示4组动作：1）坐瑜伽球抱膝；2）跪姿手扶颈后；3）坐椅夹球；4）坐椅转圈。每帧均有重复标题字幕‘不管生了几个就练这几个动作’，部分帧含具体指令如‘上下拍击100次’‘魔力转圈圈100次’‘所以你的盆底肌’，结尾帧出现‘跑跳漏水的尴尬消失了’及卡通插图。服装更换2次（黄绿→灰紫），场景一致为居家客厅。,00:00:00.000；00:00:01.000；00:00:04.380；00:00:07.787；00:00:11.680；00:00:15.574；00:00:19.467；00:00:23.984,动作演示；口令（100次）；道具使用（小球、椅子）,结果重申；轻行动暗示,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（漏尿消失）；医学边界模糊（未提医疗建议）,health_action_risk_pending_professional_review,‘跑跳漏尿的尴尬消失了’是否构成过度效果承诺；‘100次’是否需标注个体差异提示；卡通图示是否弱化专业性,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0049,ai_needed_final_video,产后假跨宽这一式越练越J.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿+字幕‘产后假跨宽 这一式越练越紧’，画面中女性呈典型假跨宽坐姿）,00:00:00.000,00:00:04.794,4.794,动作演示；口令引导；呼吸指令；部位触觉提示；视觉引导,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性全程保持坐姿，从初始假跨宽姿态过渡到脚心相对、会阴牵引、呼吸配合、髋部挤压等连续微调动作；字幕逐帧提示操作要点：‘你的盆底肌’‘脚心相对’‘拉向你的会Y处’‘吸气向下打开呼气收’‘感受髋部向内挤压’‘什么叫做收紧’；无器械辅助，仅用瑜伽垫与小球支撑；动作节奏稳定，无跳跃或剧烈变化；背景为深色沙发与浅色地毯，环境简洁统一,00:00:00.000；00:00:01.000；00:00:04.794；00:00:08.523；00:00:12.784；00:00:17.045；00:00:21.306；00:00:26.283,动作演示；口令引导；呼吸指令；部位触觉提示；视觉引导,结果重申；轻行动收束；设问收束,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺模糊（‘越练越紧’未定义紧指代）；未说明禁忌人群或适应症；‘会Y处’表述可能引发误解,health_action_risk_pending_professional_review,‘会Y处’是否为‘会阴’笔误需核对字幕原文；‘越练越紧’是否构成效果过度承诺；呼吸指令与动作节奏是否同步（需听音轨验证）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0050,ai_needed_final_video,产后小腹下垂练这一式收固盆底.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（坐姿展示问题+标题字幕）、00:00:01.000（同一人换装后继续标题强化）,00:00:00.000,00:00:13.224,13.224,动作演示；口令提示；局部特写图解,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,pending_subtitle_or_audio_transcript,00:00:00.000；00:00:01.000；00:00:13.224；00:00:23.510；00:00:35.265；00:00:47.020；00:00:58.774；00:01:13.118,动作演示；口令提示；局部特写图解,动作完成；放松收束,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普，仅作参考,health_action_risk_pending_professional_review,侧边竖排‘非医疗保健科普 仅供参考’是否全程可见；‘收固盆底’是否被误读为医学术语而需加注说明,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0051,ai_needed_final_video,产后尴尬漏氵一个动作帮你改变.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿+字幕‘产后尴尬漏氵 一个动作帮你改变’）、00:00:01.000（躺姿+字幕‘有咳嗽打喷嚏’）,00:00:00.000,00:00:11.218,11.218,动作演示；口令提示；错误警示；力量部位标注,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,开场为坐姿持球，字幕点明‘产后尴尬漏氵’；随后切换至仰卧位进行静态臀桥动作演示，连续帧展示准备姿势、脚跟贴地、盆底收缩、避免大腿代偿等步骤，字幕逐层提示发力要点与常见误区；背景统一为粉色垫+装饰花瓶，无器械变化或他人出镜；结尾帧字幕强化‘练好盆底肌’作为目标。,00:00:00.000；00:00:01.000；00:00:11.218；00:00:19.943；00:00:29.915；00:00:39.886；00:00:49.858；00:01:01.972,动作演示；口令提示；错误警示；力量部位标注,结果重申；价值收束,5,4,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（‘帮你改变’）；医学边界模糊（未说明需专业评估）,health_action_risk_pending_professional_review,‘收会Y’是否易引发歧义或不当联想；‘一定要把它关上’是否存在健康表述风险；‘都是大腿在用力’是否准确反映解剖代偿机制,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0052,ai_needed_final_video,产后尴尬漏氵只需一个小球帮你.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（主讲人盘坐球上，大字幕‘产后尴尬漏气 只需一个小球帮你’）,00:00:00.000,00:00:01.000,1,动作演示；原因解释；图解；口令,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含主讲人坐瑜伽球/椅演示多组骨盆微动动作（前后、左右、上下拍打），穿插对比图（腹部形态）、解剖示意图（盆底肌）、卡通表情包；所有帧均有竖排小字‘非医疗保健科普 仅供参考’；字幕含动作指令与结果断言,00:00:00.000；00:00:01.000；00:00:03.306；00:00:05.877；00:00:08.816；00:00:11.755；00:00:14.694；00:00:18.017,动作演示；原因解释；图解；口令,结果重申；价值收束,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,医学健康边界：将漏气归因为坐姿/动作单一因素，未提及其他病因；效果承诺：'一定很平坦''一定很健康'属绝对化表述,health_action_risk_pending_professional_review,‘一定很平坦’‘一定很健康’等绝对化结果承诺字幕；盆底肌解剖图是否合规授权；‘非医疗保健科普 仅供参考’小字是否全程清晰可辨,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0053,ai_needed_final_video,产后扁平臀.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（坐姿持球+字幕‘产后扁平臀 一个球帮你改变’）,00:00:00.000,00:00:01.000,1,动作演示；图解辅助；对比图示；口令重复（100次）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含8帧：开场坐姿点题；多角度四足/跪姿/仰卧/侧卧夹球动作；插入前后臀型对比图、盆底肌解剖图小图；字幕强调‘100次’‘侧面臀线’‘蜜桃臀’等关键词；无口播文字仅字幕可见,00:00:00.000；00:00:01.000；00:00:03.615；00:00:06.427；00:00:09.641；00:00:12.854；00:00:16.068；00:00:19.735,动作演示；图解辅助；对比图示；口令重复（100次）,结果重申；轻行动号召,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（如‘全都消下去’）；未说明个体差异与训练周期,pending_user_review,‘全都消下去’是否构成绝对化效果承诺；对比图是否为同一人同条件拍摄；夹球动作中骨盆中立位是否保持,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0054,ai_needed_final_video,产后漏尿尴尬.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（主讲人正面坐姿+大字幕‘产后尴尬漏尿’）,00:00:00.000,00:00:04.113,4.113,动作演示；图解说明；字幕归因；口令指令,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性坐于粉色球上，全程无走动；字幕依次呈现痛点→归因（小肚腩、盆底肌）→动作指令（拍击100次）→结果承诺；插入两处医学示意图（腹部/盆底肌前后对比），无口播文字转录证据；所有帧均含固定侧边竖排文字‘传播女性正能量 拒绝焦虑’,00:00:00.000；00:00:01.000；00:00:04.113；00:00:07.311；00:00:10.967；00:00:14.623；00:00:18.278；00:00:22.498,动作演示；图解说明；字幕归因；口令指令,结果重申；动作完成,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘再也没有了’）；医学归因简化（图解未标注来源）,health_action_risk_pending_professional_review,盆底肌对比图是否合规；‘再也没有了’是否构成绝对化医疗效果承诺；‘拍击100次’动作是否与解剖逻辑匹配,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0055,ai_needed_final_video,产后漏水不用愁一个小球帮你改变.mp4,problem_solution,positive_reference_only,痛点可视化,00:00:00.000：主讲人正面坐球，字幕‘产后漏水不用愁 一个小球帮你改变’；00:00:01.000：侧身坐姿，字幕‘当你不小心坐到’,00:00:00.000,00:00:04.585,4.585,动作演示；图解；对比,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性穿运动服坐粉色小球，演示坐球前后移动、上下拍击等动作；字幕依次出现痛点描述、动作指令、效果承诺；第12.227帧插入小腹对比图，第16.302帧插入盆底肌解剖示意简图；结尾用卡通形象强化情绪收束；每帧右上角均有‘非医疗保健科普 仅供参考’固定水印,00:00:00.000；00:00:01.000；00:00:04.585；00:00:08.151；00:00:12.227；00:00:16.302；00:00:20.378；00:00:25.122,动作演示；图解；对比,结果重申；风险提醒；情绪化收尾,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；效果承诺较绝对（‘一定很平坦’）；未说明适用人群限制,pending_user_review,‘小腹一定很平坦’是否构成绝对化效果承诺；对比图中身体部位是否真实可比（是否存在修图误导）；解剖图是否准确且标注清晰,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0056,ai_needed_final_video,产后盆底高张一个动作帮你改善.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（标题字幕‘产后盆底高张 一个动作帮你改善’+坐姿准备态）、00:00:01.000（口播‘如果你的盆底肌’+坐椅起始姿势）,00:00:00.000,00:00:03.879,3.879,动作演示；口令引导；感官提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内演示单一坐姿动作：起始坐地用球→换椅坐→双脚脚心相对→双手拉脚踝向会阴方向→维持姿势→结尾提问式反馈；全程顶部固定标题字幕‘产后盆底高张 一个动作帮你改善’，左侧竖排小字‘传播女性正能量 拒绝焦虑’；无图解、无对比、无他人出镜,00:00:00.000；00:00:01.000；00:00:03.879；00:00:06.895；00:00:10.343；00:00:13.791；00:00:17.238；00:00:21.198,动作演示；口令引导；感官提示,结果重申；体验反馈提问,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（帮你改善/快速）；未明确说明适用前提与禁忌,health_action_risk_pending_professional_review,‘帮你快速的’是否构成效果承诺过界；‘拉向我们的会Y’字幕是否存在术语不规范；动作过程中是否有不可见的代偿细节需逐帧核查,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0057,ai_needed_final_video,产后膨出脱垂只需一个动作搞定.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（主标题字幕‘产后膨出脱垂 只需一个动作搞定’+人物坐姿展示）；00:00:01.000（同场景，强化标题）,00:00:00.000,00:00:13.329,13.329,动作演示；口令指令；体位调整提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中人物始终在瑜伽垫上进行坐姿/跪姿盆底肌训练动作；字幕依次出现痛点描述、动作指令（坐久、放松腹部、呼气收紧、收盆底提耻骨、放松）、结果引导（只需一个动作搞定、都做这个动作）；背景固定，无场景切换；所有帧均含‘非医疗保健科普 仅供参考’竖排小字,00:00:00.000；00:00:01.000；00:00:13.329；00:00:23.695；00:00:35.543；00:00:47.391；00:00:59.238；00:01:13.698,动作演示；口令指令；体位调整提示,动作完成；轻行动号召,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,仅医疗保健科普 仅供参考；效果承诺模糊（‘搞定’未限定程度）,health_action_risk_pending_professional_review,字幕‘只需一个动作搞定’是否易引发过度承诺误解；‘收盆底提耻骨’动作是否准确对应解剖术语（需医学顾问核验）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0058,ai_needed_final_video,产后臀凹陷一个动作帮你改变.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000：坐姿面对镜头，字幕‘产后臀凹陷 一个动作帮你改变’；00:00:01.000：已转为仰卧准备位，字幕同步‘王炸🔥臀桥’+痛点列表,00:00:00.000,00:00:02.336,2.336,动作演示；呼吸口令；字幕强化,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面主体为女性示范者，穿浅绿上衣+橄榄裤，用粉色球辅助；全程无口播人物出镜外音；字幕固定位置：顶部标题‘王炸🔥臀桥’、中部痛点三句、底部呼吸口令；动作从坐姿→仰卧屈膝→臀桥抬起→维持→回落，共5个阶段可见于8帧中,00:00:00.000；00:00:01.000；00:00:02.336；00:00:04.154；00:00:06.230；00:00:08.307；00:00:10.384；00:00:12.630,动作演示；呼吸口令；字幕强化,动作完成；结果复现,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘帮你改变’未限定条件）；医学边界模糊（未说明适用人群禁忌）,health_action_risk_pending_professional_review,字幕‘肚子小了臀部翘了大腿瘦了’是否构成误导性效果承诺；粉色球是否为必需辅助工具（画面中未说明用途）,high,reused_existing_ali_recheck_success_no_new_api_call
