video_id,source_category,file_name,content_archetype,route_decision,opening_type,opening_summary,problem_phrase_time,first_action_frame_time,problem_action_bridge_seconds,action_method_summary,action_cycle_integrity,tts_action_alignment,subtitle_evidence,visual_evidence_timecodes,middle_delivery_type,ending_type,native_completeness_score,repackaging_value_score,teachability_score,positive_pattern_match,negative_pattern_match,needs_adjacent_merge,need_merge_previous,need_merge_next,candidate_status,business_risk,health_action_risk,manual_review_items,confidence,analysis_status
fv_0059,ai_needed_final_video,产后骨盆外翻一个动作告别困扰.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（主标题字幕+坐姿展示+痛点文字叠加）,00:00:00.000,00:00:07.444,7.444,动作演示；口令引导；图解对比；呼吸配合,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,全程一人坐姿演示；00:00:00有‘产后骨盆外翻 一个动作告别困扰’主标题；00:00:07出现臀部对比图+‘骨盆外翻假胯宽’字幕；后续帧依次呈现手位放置、晃动、呼气内收、抱膝等动作；每帧均有操作指令字幕；结尾为闭眼/睁眼坐姿+觉察提问字幕,00:00:00.000；00:00:01.000；00:00:07.444；00:00:13.234；00:00:19.850；00:00:26.467；00:00:33.084；00:00:41.005,动作演示；口令引导；图解对比；呼吸配合,自我觉察提问；动作完成确认,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘告别困扰’）；未说明适用前提与禁忌,health_action_risk_pending_professional_review,‘告别困扰’是否构成医疗效果承诺；假胯宽图解是否具误导性；未见禁忌/适应症说明,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0060,ai_needed_final_video,产后骨盆外翻一个动作帮你回正6.11.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000：主讲人坐姿+大字幕‘产后骨盆外翻 一个动作帮你回正’；00:00:01.000：同画面微调，字幕保留,00:00:00.000,00:00:13.496,13.496,动作演示；口令；频次建议；问题场景描述；操作要领提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内坐姿演示；字幕依次呈现标题、动作命名、频次、问题后果、动作要领（前后动、膝盖不用力）、姨妈期提醒、休息提示；无图解/对比/他人出镜；背景有鼓、玩偶等装饰；动作围绕骨盆区域小幅摆动,00:00:00.000；00:00:01.000；00:00:13.496；00:00:23.993；00:00:35.989；00:00:47.985；00:00:59.982；00:01:14.627,动作演示；口令；频次建议；问题场景描述；操作要领提示,轻行动（休息一下）；动作完成暗示,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（帮你回正）；医学边界模糊（未说明需专业评估）,health_action_risk_pending_professional_review,字幕‘帮你回正’是否构成医疗效果承诺；‘姨妈期间做’是否需加注‘经期量少/无不适前提’,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0061,ai_needed_final_video,会跳舞的臀你想拥有吗？.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（坐姿提问+字幕钩子）,00:00:00.000,00:00:00.851,0.851,动作演示、字幕功效说明、道具辅助（瑜伽球/砖）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含4组连续动作：1) 坐姿抱球提问；2) 椅式后倾展示臀部；3) 同姿势强调胯部疏通；4) 四足位用砖辅助，字幕依次为‘想要拥有完美臀’‘首要疏通灵活胯部’‘日常坚持练习这个动作’‘既能塑形提臀’‘由内’‘由内而外改善身材比例’；每帧右上角固定标注‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:00.851；00:00:01.914；00:00:03.403；00:00:05.104；00:00:06.806；00:00:08.507；00:00:10.284,动作演示、字幕功效说明、道具辅助（瑜伽球/砖）,价值收束+轻行动暗示,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；效果承诺模糊（‘完美臀’‘改善身材比例’）,health_action_risk_pending_professional_review,‘完美臀’是否构成过度承诺；‘由内而外改善身材比例’是否有医学依据支撑,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0062,ai_needed_final_video,会跳舞的蜜桃臀你想要拥有吗？6.11.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（主讲人正面坐姿+大字幕‘会跳舞的蜜桃臀你想要拥有吗？’）,00:00:00.000,00:00:00.851,0.851,动作演示、功能说明、口令式字幕,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含8帧：首帧为正面提问式开场；第2–4帧为背对小凳坐姿动作+字幕强调胯部灵活；第5–6帧为侧坐椅动作+字幕‘日常坚持练习这个动作’‘既能塑形提臀’；第7–8帧为跪姿垫上动作+字幕‘由内而外改善身材比例’；所有字幕均标注‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:00.851；00:00:01.914；00:00:03.403；00:00:05.104；00:00:06.806；00:00:08.507；00:00:10.284,动作演示、功能说明、口令式字幕,轻行动、结果重申,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘会跳舞的蜜桃臀’易被解读为效果承诺；‘改善身材比例’涉及体型改变暗示,health_action_risk_pending_professional_review,‘会跳舞的蜜桃臀’是否构成效果承诺风险；‘改善身材比例’是否越界医学宣称,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0063,ai_needed_final_video,停水停电这个动作帮你改变.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿+字幕‘停水停电这个动作帮你改变’）→ 00:00:01.000（同姿势微调，强化痛点）,00:00:00.000,00:00:11.394,11.394,动作演示；口令引导；原理提示（非解剖图解）；对比强调（不是用屁股去做）,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内坐姿演示；使用粉色球辅助；字幕依次出现‘停水停电’‘这个动作帮你改变’‘大家跟我一起做起来’‘盆底肌带动这个球来去’‘找到盆底肌握球的感觉’‘收放-收放’‘不是用屁股去做’‘整个人的状态就会很好’；动作从静坐→持球示意→主动收缩→节奏化收放→结束定格；背景有花卉与‘传播女性正能量 拒绝焦虑’竖排文字,00:00:00.000；00:00:01.000；00:00:11.394；00:00:20.255；00:00:30.383；00:00:40.511；00:00:50.638；00:01:02.948,动作演示；口令引导；原理提示（非解剖图解）；对比强调（不是用屁股去做）,结果重申；轻行动号召,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺模糊（‘状态很好’无量化）；未明确医学适用边界,health_action_risk_pending_professional_review,‘停水停电’隐喻是否易引发误解；‘状态很好’是否构成过度效果承诺；竖排文字‘拒绝焦虑’是否与动作教学强相关,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0064,ai_needed_final_video,前壁膨出一个小球帮你改变.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（坐姿+小球+字幕‘前壁膨出 一个小球帮你改变’）,00:00:00.000,00:00:01.000,1,动作演示；口令引导；感觉描述,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性坐于瑜伽球/小球上，穿运动装；字幕依次出现‘前壁膨出’‘一个小球帮你改变’‘前臂膨出的’‘双脚打开一点点’‘前后的活动起来’‘我们的耻骨要向上提’‘你要找到耻骨向上提的感觉’‘耻骨向上挺’‘这才是最好的盆底肌的状态’；动作从静坐→手部引导→下肢微调→骨盆上提→最终定态；背景为室内布景，有花饰与文字竖条‘传播女性正能量 拒绝焦虑’,00:00:00.000；00:00:01.000；00:00:08.029；00:00:14.274；00:00:21.410；00:00:28.547；00:00:35.684；00:00:44.255,动作演示；口令引导；感觉描述,状态确认+价值收束,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,医学健康边界：将‘前壁膨出’与‘小球辅助改变’直接关联，未说明需专业评估；效果承诺隐含‘帮你改变’,health_action_risk_pending_professional_review,‘前壁膨出’是否属临床诊断术语误用；‘小球帮你改变’是否构成医疗效果暗示；耻骨上提动作是否伴随腰椎反弓等代偿表现（当前帧未显，需全片审）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0065,ai_needed_final_video,口子闭合不上一个小球告别困扰.mp4,problem_solution,positive_reference_only,痛点可视化,00:00:00.000（坐姿夹球+字幕‘口子闭合不上’）,00:00:00.000,00:00:08.673,8.673,动作演示；口令引导；部位强调,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,首帧坐姿夹粉色小球，字幕点出‘口子闭合不上’；后续多帧展示坐姿下用球辅助、手部定位盆底、左右交替收缩动作；字幕含‘来帮助我们’‘让这个球’‘膝盖不要动’‘左右-左右’‘按摩你的整个盆底肌’‘你们都可以做这个动作’；全程无器械切换，仅一球一椅一帘背景,00:00:00.000；00:00:01.000；00:00:08.673；00:00:15.418；00:00:23.127；00:00:30.836；00:00:38.545；00:00:47.831,动作演示；口令引导；部位强调,轻行动；结果重申；普适性鼓励,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺模糊（‘告别困扰’未定义标准）；未明确禁忌症提示,health_action_risk_pending_professional_review,‘告别困扰’是否构成效果承诺需法务确认；‘按摩你的整个盆底肌’动作是否真为按摩（视觉为按压/收缩）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0066,ai_needed_final_video,只练这几个动作拥有八爪鱼般抓握力6.15.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（主标题字幕+坐姿示范）、00:00:01.000（‘40岁女性’标签出现）,00:00:00.000,00:00:02.997,2.997,单动作演示；口令引导；图解插入（八爪鱼图标）；对比姿势（坐姿/跪姿/俯卧）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含固定字幕‘只练这几个动作 拥有八爪鱼般抓握力’贯穿全片；人物演示4种不同体位动作（坐、分腿坐、俯撑、仰卧、跪坐）；插入八爪鱼图标3次；出现‘40岁女性’‘和你的年龄没有多大的关系’‘都在偷偷练习盆底肌’等字幕；无口播文字可见，仅依赖画面与字幕传递信息,00:00:00.000；00:00:01.000；00:00:02.997；00:00:05.327；00:00:07.991；00:00:10.655；00:00:13.318；00:00:16.298,单动作演示；口令引导；图解插入（八爪鱼图标）；对比姿势（坐姿/跪姿/俯卧）,结果重申；轻行动暗示（‘只练这几个动作’重复）,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（八爪鱼般抓握力）；医学边界模糊（盆底肌练习与抓握力直接关联）,health_action_risk_pending_professional_review,‘八爪鱼般抓握力’是否构成效果过度承诺；盆底肌练习与手部抓握力的逻辑关联是否需医学背书；字幕‘特别好练’是否误导练习难度,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0067,ai_needed_final_video,只需一个动作小腹凸出不见了.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿+字幕‘只需一个动作 小腹凸出不见了’）与00:00:01.000（换装后坐姿+字幕‘小腹部凸出来的’）构成对比式痛点呈现,00:00:00.000,00:00:07.724,7.724,动作演示；口令同步；呼吸引导；手部辅助提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中人物始终坐于瑜伽球/矮凳，穿运动装；前两帧对比‘凸出’与‘不见’状态；后续帧依次展示：准备姿势→呼气提耻骨（红箭头标注）→吸气放松→重复收放口令→最后揉腹放松；每帧均有黄底黑字动作口令字幕；左侧竖排文字统一为‘传播女性正能量 拒绝诋毁’,00:00:00.000；00:00:01.000；00:00:07.724；00:00:13.731；00:00:20.597；00:00:27.462；00:00:34.328；00:00:42.560,动作演示；口令同步；呼吸引导；手部辅助提示,动作完成确认；放松收束,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘不见了’）；未说明适用前提,pending_user_review,‘小腹凸出不见了’是否为真实效果而非剪辑误导；耻骨上提动作解剖合理性；字幕‘收放-收放’是否与呼吸周期严格匹配,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0068,ai_needed_final_video,只需一个动作收腰收胯收盆底.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（坐姿持球+大字幕‘只需一个动作 收腰收胯收盆底’）与00:00:01.000（躺姿+字幕‘你以为你在练盆底肌’）构成认知冲突式痛点引入,00:00:00.000,00:00:05.805,5.805,动作演示；视觉标注；口令引导,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中人物从坐姿引题→躺姿分步演示（手触腹、脚尖点地、骨盆上抬、手放腹放松），字幕依次为：‘只需一个动作 收腰收胯收盆底’→‘你以为你在练盆底肌’→‘快速的找到盆底肌发力’→‘脚尖点地’→‘带动’→‘赶紧动起来吧’；左侧竖排固定文字‘传播女性正能量 拒绝焦虑’；无明显口播画面证据；动作连贯，无跳跃切片，视觉标注清晰,00:00:00.000；00:00:01.000；00:00:05.805；00:00:10.321；00:00:15.481；00:00:20.641；00:00:25.802；00:00:31.902,动作演示；视觉标注；口令引导,行动号召；口令收束,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,将盆底肌训练简化为单一动作可能引发误解；未说明禁忌症,health_action_risk_pending_professional_review,‘收腰收胯收盆底’是否易被理解为三动作合并执行；‘快速的找到盆底肌发力’是否存在效果过度承诺,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0069,ai_needed_final_video,只需一个动作改善悬垂腹内压力6.15.mp4,movement_correction,positive_reference_only,痛点可视化,00:00:00.000（主讲人坐姿+大字幕‘只需一个动作 改善悬垂腹内压力’）、00:00:01.000（插入悬垂腹特写图+‘悬垂腹’标注）,00:00:00.000,00:00:02.269,2.269,动作演示；字幕口令；局部图解对比,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含主讲人坐姿引入、俯卧位动作序列、插入悬垂腹前后对比小图、字幕分步指令（如‘把瑜伽球垫在腹部下方’‘先释放腹内压力’）、结尾强调‘松弛肚型’与‘根源改善’；全程无口播文字转录，仅依赖字幕与画面动作推进,00:00:00.000；00:00:01.000；00:00:02.269；00:00:04.035；00:00:06.052；00:00:08.069；00:00:10.086；00:00:12.258,动作演示；字幕口令；局部图解对比,结果重申；动作完成态展示,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；效果承诺边界模糊（‘改善’未限定程度）,health_action_risk_pending_professional_review,‘改善悬垂腹内压力’是否构成效果过度承诺；插图中腹部形态是否可能引发身材焦虑；‘稳稳兜住’等口语化表述是否需医学措辞校准,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0070,ai_needed_final_video,只需一个动作盆底肌越练越紧.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（标题字幕+坐姿持球准备态）,00:00:00.000,00:00:05.091,5.091,动作演示；口令；呼吸引导；身体感知提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面中女性全程坐于椅子/地面，使用粉色瑜伽球辅助；字幕依次呈现：标题→目标→动作步骤（脚跟垫起、吸气放松、膝内收、呼吸口令）→感知引导→行动号召；无切换场景，无他人出镜，无图解或对比；左上角固定标注‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:01.000；00:00:05.091；00:00:09.050；00:00:13.575；00:00:18.100；00:00:22.626；00:00:27.932,动作演示；口令；呼吸引导；身体感知提示,轻行动；结果重申,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,非医疗保健科普 仅供参考；效果承诺边界模糊（‘越练越紧’易误解为即时收紧）,health_action_risk_pending_professional_review,‘盆底肌越练越紧’是否构成效果过度承诺；‘非医疗保健科普 仅供参考’字体大小与停留时长是否合规,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0071,ai_needed_final_video,只需一个动作盆盆松练出少女腹.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人坐姿展示成品效果，字幕‘只需一个动作 盆盆松练出少女腹’；00:00:00.814起同步出现‘西方的‘回春术’’等承诺性标题,00:00:00.000,00:00:01.831,1.831,动作演示；呼吸口令；图示辅助,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为单人室内演示；开头坐姿持球展示目标状态；中段7帧均为跪姿坐球上做前后顶髋动作，配统一黄色标题框与蓝色图示；每帧含‘吐气向后顶 吸气向后坐’字幕；背景装饰稳定，无场景切换,00:00:00.000；00:00:00.814；00:00:01.831；00:00:03.254；00:00:04.882；00:00:06.509；00:00:08.136；00:00:09.820,动作演示；呼吸口令；图示辅助,动作完成；重复强化,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（'少女腹'）、每日100次量化建议无个体差异说明,health_action_risk_pending_professional_review,‘少女腹’是否构成效果过度承诺；‘每天100次’是否需加注适用人群限制；图示生物结构准确性（如盆底肌示意）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0072,ai_needed_final_video,只需一个动作练出会动的蜜桃臀6.12.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人正面坐姿+大字幕‘只需一个动作 练出会动的蜜桃臀’,00:00:00.000,00:00:00.946,0.946,动作演示、图解、进度条,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含主讲人正面开场+背面多角度重复动作演示；每组动作配三阶段图解（改善漏嘘嘘/拒做大腹婆/收胯瘦腿）；顶部固定标题‘灵动八爪鱼 美臀训练’；侧边竖排小字‘非医疗保健科普 仅供参考’；无口播字幕可见，仅画面文字,00:00:00.000；00:00:00.946；00:00:02.127；00:00:03.782；00:00:05.673；00:00:07.564；00:00:09.455；00:00:11.469,动作演示、图解、进度条,结果重申、动作完成,5,5,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺（会动的蜜桃臀）、医学边界模糊（改善漏嘘嘘/收胯瘦腿）,health_action_risk_pending_professional_review,‘改善漏嘘嘘’等健康宣称是否合规；‘会动的蜜桃臀’是否构成过度效果承诺；图解解剖示意准确性,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0073,ai_needed_final_video,只需一个动作肚子平了臀翘了.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000：主讲人正面坐姿，字幕‘只需一个动作 肚子平了臀翘了’，构成结果前置；00:00:00.828起叠加‘高段位女性都在练盆底’等痛点-人群标签,00:00:00.000,00:00:01.864,1.864,动作演示；字幕强化；侧面/背面视角切换,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面主体为女性在瑜伽垫上坐姿使用粉色小球做骨盆底肌激活动作；全程无换装/场景变化；字幕固定四行：人群定位+时长建议+生理收益+年龄号召；无口播文字可见，仅画面动作与字幕；动作幅度小、节奏匀速、无跳跃,00:00:00.000；00:00:00.828；00:00:01.864；00:00:03.314；00:00:04.971；00:00:06.628；00:00:08.285；00:00:10.006,动作演示；字幕强化；侧面/背面视角切换,动作完成；轻行动号召,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘肚子平了臀翘了’未说明需配合饮食/时长）；未标注个体差异与健康禁忌,health_action_risk_pending_professional_review,字幕中‘肚子平了臀翘了’是否构成医疗效果暗示；动作是否真实激活盆底肌（需运动解剖复核）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0074,ai_needed_final_video,只需一个动作腰细了盆底J致了6.12.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000：主讲人坐姿+字幕‘只需一个动作 腰细了盆底J致了’；00:00:00.946起连续帧顶部标题‘盆底肌训练 太紧的不要练’,00:00:00.000,00:00:02.127,2.127,动作演示；图解对比；进度时间轴（第一月/第二月/第三月）,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,pending_subtitle_or_audio_transcript,00:00:00.000；00:00:00.946；00:00:02.127；00:00:03.782；00:00:05.673；00:00:07.564；00:00:09.455；00:00:11.469,动作演示；图解对比；进度时间轴（第一月/第二月/第三月）,结果重申；轻行动指令（隐含坚持）,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘盆底J致了’表述模糊易误解为病理状态；‘只需一个动作’过度简化；‘每天100下’缺乏个体差异提示,health_action_risk_pending_professional_review,‘盆底J致了’是否为错别字（应为‘紧致’？）；三月图解中膀胱形态变化是否符合生理常识；‘每天100下’是否有安全警示缺失,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0075,ai_needed_final_video,只需一个动作腰细了臀部翘了.mp4,movement_correction,positive_reference_only,结果承诺,00:00:00.000：主画面坐姿展示粉色瑜伽球，大字幕‘只需一个动作 腰细了臀部翘了’，同步呈现结果承诺,00:00:00.000,00:00:01.000,1,动作演示；字幕强化,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,全片8帧均为同一女性在室内跪坐于粉色瑜伽球上做单一屈伸动作；字幕重复强调‘腰细臀翘’结果与‘40+女性都去练’号召；无讲解、无对比、无步骤拆解；左侧竖排小字‘传播女性正能量 拒绝焦虑’；右上角图标随帧变化（章鱼/虾/贝壳等，疑似素材替换错误）,00:00:00.000；00:00:01.000；00:00:02.286；00:00:04.064；00:00:06.096；00:00:08.129；00:00:10.161；00:00:12.351,动作演示；字幕强化,无明确收束,5,5,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘腰细了臀部翘了’未说明需长期坚持）；未标注个体差异与健康禁忌；右上角图标异常更换可能影响专业性,health_action_risk_pending_professional_review,字幕‘腰细了臀部翘了’是否构成效果承诺违规；右上角图标频繁更换是否为素材错位；动作是否真能达成所述效果（需运动医学核验）,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0076,ai_needed_final_video,只需一个动作腿细了胯缩小了.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,00:00:00.000（主标题字幕‘只需一个动作 腿细了胯缩小了’+坐姿起始位）,00:00:00.000,00:00:06.595,6.595,坐姿动作演示；呼吸口令；盆底肌发力引导；收放节奏提示,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,全程为固定镜头下坐姿演示；字幕依次出现：结果承诺→人群定位→准备动作→呼吸指令→发力部位→节奏口令→行动号召；无站立/走动镜头；背景为固定沙发+地毯；人物着装统一，动作幅度小、重复性强；无前后对比图或效果展示画面；所有帧中人物均保持坐姿，仅手部和腹部微动体现盆底肌训练过程,00:00:00.000；00:00:01.000；00:00:06.595；00:00:11.725；00:00:17.588；00:00:23.450；00:00:29.313；00:00:36.291,坐姿动作演示；呼吸口令；盆底肌发力引导；收放节奏提示,轻行动号召；微笑定格,5,5,4,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（腿细+胯缩小同步达成）；未说明个体差异与周期性,pending_user_review,‘腿细了胯缩小了’是否构成效果绝对承诺；‘生完宝宝过后’是否隐含特定人群限定需补充说明,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0077,ai_needed_final_video,只需一个动作臀饱满了腰细了6.11.mp4,single_action_tts_teaching,positive_reference_only,结果承诺,fr_0077 F1 00:00:00.000：主画面坐姿持球，大字幕‘只需一个动作 臀饱满了腰细了’；人物正面朝向镜头，姿态稳定,00:00:00.000,00:00:00.828,0.828,动作演示；局部特写对比图；文字叠加说明,partial_action_visible_pending_professional_review,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,全程单一坐姿动作（双腿外展坐粉色瑜伽球），无起身/换位；字幕反复强调‘40+女性’‘每天15分钟’‘核心肌群有力’‘腹平腰细臀饱’；每帧右下角含小图对比（臀形变化）、左下角含腰腹对比或章鱼/鱼形图示；无口播画面可见，仅字幕传递信息；人物服装颜色在部分帧中变化（浅绿/浅粉），但动作一致,00:00:00.000；00:00:00.828；00:00:01.864；00:00:03.314；00:00:04.971；00:00:06.628；00:00:08.285；00:00:10.006,动作演示；局部特写对比图；文字叠加说明,结果重申；动作完成态展示,5,5,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,效果承诺过强（‘只需一个动作’易引发过度期待）；未说明个体差异与训练周期；章鱼/鱼形图示可能引发不当联想,pending_user_review,‘只需一个动作’是否构成医疗效果误导；对比图是否真实可比（同人同角度）；章鱼/鱼图示是否引发不当联想,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0078,ai_needed_final_video,只需一个动作臀饱满盆底肌J致了6.12.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000：主讲人坐姿+字幕‘只需一个动作 臀饱满盆底肌J致了’；00:00:01.000起三联图同步出现‘盆底肌练习 太紧的不要练’标题+解剖图,00:00:00.000,00:00:02.487,2.487,动作演示；图解；进度可视化（月度对比）,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面始终为同一女性在室内地毯上做坐姿分腿夹球动作；字幕反复出现‘盆底肌练习 太紧的不要练’‘每天100下’‘第一月-第三月’对比图（膀胱/骨盆/腹肌示意图）；无换景、无讲解手势变化、无镜头移动；所有帧动作高度重复,00:00:00.000；00:00:01.000；00:00:02.487；00:00:04.421；00:00:06.632；00:00:08.842；00:00:11.053；00:00:13.466,动作演示；图解；进度可视化（月度对比）,结果重申；轻行动（每天100下）,5,4,3,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘只需一个动作’过度简化风险；‘致了’模糊效果承诺；未说明禁忌症与个体差异,health_action_risk_pending_professional_review,‘太紧的不要练’是否构成误导性健康建议；‘J致了’是否为错别字或违规缩写；三月对比图是否暗示医疗效果,high,reused_existing_ali_recheck_success_no_new_api_call
fv_0079,ai_needed_final_video,只需一个小球内脏下垂不见了.mp4,single_action_tts_teaching,positive_reference_only,痛点可视化,00:00:00.000（坐姿持球+主标题字幕）、00:00:01.000（延续标题+人物正视镜头）,00:00:00.000,00:00:07.728,7.728,动作演示；关键点标注；口令引导,complete_or_key_cycle_visible_visual_only,subtitle_action_alignment_partial_visual_only_pending_audio_transcript,画面含固定字幕‘只需一个小球 内脏下垂不见了’贯穿全片；人物从坐姿持球→躺姿举球→屈膝抬臀→臀桥维持→收势；字幕依次出现‘瑜伽球拿出来’‘吸气骨盆放松’‘赶紧做起来吧’；右侧有红色箭头指向骨盆区域；左上角小字‘非医疗保健科普 仅供参考’,00:00:00.000；00:00:01.000；00:00:07.728；00:00:13.739；00:00:20.608；00:00:27.478；00:00:34.347；00:00:42.584,动作演示；关键点标注；口令引导,轻行动；动作完成,5,4,5,yes_reference_pattern_reused_from_ali_recheck_100,risk_pattern_only,no_finished_video_reference,no,no,pending_user_review,‘内脏下垂不见了’属效果过度承诺，未说明个体差异与医学边界,health_action_risk_pending_professional_review,‘内脏下垂不见了’是否构成医疗效果暗示；红色箭头标注是否准确反映解剖位置；‘赶紧做起来吧’是否构成强制行动诱导,high,reused_existing_ali_recheck_success_no_new_api_call
