ali_review_id,candidate_id,pair_group_id,recording_id,usable_structure_name,source_file,source_file_exists,full_context_path,full_context_exists,visual_input_folder,contact_sheet_path,preview_20s_path,frame_timecodes,material_status,visual_api_status,visual_model_used,p0_gate_result
ALI033,live_cand_0066,pair_0066,rec_002,痛点/人群点名 + 单动作完整循环 + 坚持建议,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A033_live_cand_0066_pair_0066_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI033_live_cand_0066_pair_0066_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI033_live_cand_0066_pair_0066_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI033_live_cand_0066_pair_0066_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI034,live_cand_0069,pair_0069,rec_002,痛点/人群点名 + 单动作完整循环 + 坚持建议,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A034_live_cand_0069_pair_0069_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI034_live_cand_0069_pair_0069_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI034_live_cand_0069_pair_0069_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI034_live_cand_0069_pair_0069_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI035,live_cand_0070,pair_0070,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A035_live_cand_0070_pair_0070_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI035_live_cand_0070_pair_0070_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI035_live_cand_0070_pair_0070_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI035_live_cand_0070_pair_0070_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI036,live_cand_0074,pair_0074,rec_002,痛点/人群点名 + 单动作完整循环 + 坚持建议,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A036_live_cand_0074_pair_0074_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI036_live_cand_0074_pair_0074_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI036_live_cand_0074_pair_0074_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI036_live_cand_0074_pair_0074_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,true_pair
ALI037,live_cand_0079,pair_0079,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A037_live_cand_0079_pair_0079_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI037_live_cand_0079_pair_0079_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI037_live_cand_0079_pair_0079_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI037_live_cand_0079_pair_0079_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI038,live_cand_0081,pair_0081,rec_002,痛点/人群点名 + 单动作完整循环 + 坚持建议,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/03_痛点人群点名_单动作完整循环坚持建议/A038_live_cand_0081_pair_0081_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI038_live_cand_0081_pair_0081_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI038_live_cand_0081_pair_0081_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/03_痛点人群点名_单动作完整循环坚持建议/ALI038_live_cand_0081_pair_0081_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI039,live_cand_0083,pair_0083,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A039_live_cand_0083_pair_0083_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI039_live_cand_0083_pair_0083_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI039_live_cand_0083_pair_0083_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI039_live_cand_0083_pair_0083_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI040,live_cand_0084,pair_0084,rec_002,工具/动作演示 + 发力口令 + 低压跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A040_live_cand_0084_pair_0084_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI040_live_cand_0084_pair_0084_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI040_live_cand_0084_pair_0084_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI040_live_cand_0084_pair_0084_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI041,live_cand_0086,pair_0086,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A041_live_cand_0086_pair_0086_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI041_live_cand_0086_pair_0086_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI041_live_cand_0086_pair_0086_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI041_live_cand_0086_pair_0086_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI042,live_cand_0088,pair_0088,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A042_live_cand_0088_pair_0088_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI042_live_cand_0088_pair_0088_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI042_live_cand_0088_pair_0088_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI042_live_cand_0088_pair_0088_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI043,live_cand_0090,pair_0090,rec_002,工具/动作演示 + 发力口令 + 低压跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/04_工具动作演示_发力口令低压跟练收束/A043_live_cand_0090_pair_0090_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI043_live_cand_0090_pair_0090_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI043_live_cand_0090_pair_0090_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/02_工具动作演示_发力口令低压跟练收束/ALI043_live_cand_0090_pair_0090_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI044,live_cand_0095,pair_0095,rec_002,误区/错误先抛 + 正确动作对比 + 原因解释,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A044_live_cand_0095_pair_0095_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI044_live_cand_0095_pair_0095_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI044_live_cand_0095_pair_0095_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI044_live_cand_0095_pair_0095_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI045,live_cand_0096,pair_0096,rec_002,误区/错误先抛 + 正确动作对比 + 原因解释,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A045_live_cand_0096_pair_0096_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI045_live_cand_0096_pair_0096_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI045_live_cand_0096_pair_0096_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI045_live_cand_0096_pair_0096_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI046,live_cand_0097,pair_0097,rec_002,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A046_live_cand_0097_pair_0097_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI046_live_cand_0097_pair_0097_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI046_live_cand_0097_pair_0097_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI046_live_cand_0097_pair_0097_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI047,live_cand_0100,pair_0100,rec_002,误区/错误先抛 + 正确动作对比 + 原因解释,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5824.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A047_live_cand_0100_pair_0100_rec_002/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI047_live_cand_0100_pair_0100_rec_002,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI047_live_cand_0100_pair_0100_rec_002/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI047_live_cand_0100_pair_0100_rec_002/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
ALI048,live_cand_0107,pair_0107,rec_003,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A048_live_cand_0107_pair_0107_rec_003/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI048_live_cand_0107_pair_0107_rec_003,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI048_live_cand_0107_pair_0107_rec_003/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI048_live_cand_0107_pair_0107_rec_003/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI049,live_cand_0110,pair_0110,rec_003,多动作组合 + 同一主题推进 + 轻跟练收束,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/05_多动作组合_同一主题推进轻跟练收束/A049_live_cand_0110_pair_0110_rec_003/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI049_live_cand_0110_pair_0110_rec_003,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI049_live_cand_0110_pair_0110_rec_003/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/05_多动作组合_同一主题推进轻跟练收束/ALI049_live_cand_0110_pair_0110_rec_003/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,weak_related_need_manual_review
ALI050,live_cand_0112,pair_0112,rec_003,误区/错误先抛 + 正确动作对比 + 原因解释,/Volumes/WD_BLACK/完整直播录屏/今年直播素材/C5825.MP4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_live_A_editor_package/01_误区错误纠正_错误动作正确动作原因解释/A050_live_cand_0112_pair_0112_rec_003/03_完整上下文_full_context.mp4,true,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI050_live_cand_0112_pair_0112_rec_003,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI050_live_cand_0112_pair_0112_rec_003/04_视觉证据_contact_sheet.jpg,/Volumes/WD_BLACK/澜心社剪辑/lanxinse--/outputs/local_manual_review_video_pool/_visual_inputs/04_误区错误纠正_错误动作正确动作原因解释/ALI050_live_cand_0112_pair_0112_rec_003/05_20秒复核预览_preview_20s.mp4,"00:00:09.602,00:00:33.606,00:01:00.010,00:01:26.414,00:01:50.418",created,success,qwen3-vl-plus,still_blocked_topic_break
