_source_file_id,_source_line_number,_source_path,row_id,lesson_id,chunk_id,start_time,end_time,transcript_text,source_ref,slide_title,visible_text,visual_focus,presenter_action,expression,gaze,prosody_label,confidence,review_flag
SRC00060,40,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000039,L0020,L0020_C0002,00:05:00.000,00:09:50.880,视觉上面很强的观感 / 所以我们可以这样跪姿 / ... / 这有一个优雅的女骑手,previous_pack:data/full_transcript_clean.jsonl:L0020:segments=103-253,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,conclusion_summary,low,待复核_visual_action_low_confidence
SRC00060,41,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000040,L0021,L0021_C0001,00:00:00.000,00:04:14.880,女尚卫在什么情境下呢 / 比如早上洗床的时候 / ... / 可以尝试一下,previous_pack:data/full_transcript_clean.jsonl:L0021:segments=1-136,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,example_intro,low,待复核_visual_action_low_confidence
SRC00060,42,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000041,L0022,L0022_C0001,00:00:00.000,00:05:00.000,接下来我们要示范的一个姿势叫做策卧室 / 策卧室比较适合什么样子的情况什么类型 / ... / 吸吸的时候腐蝕揉起,previous_pack:data/full_transcript_clean.jsonl:L0022:segments=1-124,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,43,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000042,L0022,L0022_C0002,00:05:00.000,00:10:00.000,盘底肌放松 / 臀部往后翘 / ... / 吸气,previous_pack:data/full_transcript_clean.jsonl:L0022:segments=125-272,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,44,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000043,L0022,L0022_C0003,00:10:00.000,00:10:23.520,盘地机放松 / 扶骨龙起 / ... / 可以去大胆尝试的一个姿势哦,previous_pack:data/full_transcript_clean.jsonl:L0022:segments=273-285,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,45,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000044,L0023,L0023_C0001,00:00:00.000,00:05:00.000,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],previous_pack:data/full_transcript_clean.jsonl:L0023:segments=1-83,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,46,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000045,L0023,L0023_C0002,00:05:00.000,00:10:00.000,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],previous_pack:data/full_transcript_clean.jsonl:L0023:segments=84-188,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,conclusion_summary,low,待复核_visual_action_low_confidence
SRC00060,47,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000046,L0023,L0023_C0003,00:10:00.000,00:10:18.240,"或者穿高跟鞋 / 男士可能要蹲下去一点 / ... / 学会了过后,赶紧试起来吧",previous_pack:data/full_transcript_clean.jsonl:L0023:segments=189-195,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,48,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000047,L0024,L0024_C0001,00:00:00.000,00:02:50.170,好 以上一把 / Hello 姐妹們大家好 / ... / 吸,previous_pack:data/full_transcript_clean.jsonl:L0024:segments=1-75,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,49,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000048,L0025,L0025_C0001,00:00:00.000,00:05:00.000,準備開始 / 哈囉姐妹們大家好 / ... / 落到大臂平行,previous_pack:data/full_transcript_clean.jsonl:L0025:segments=1-90,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,50,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000049,L0025,L0025_C0002,00:05:00.000,00:10:00.000,小臂保持著垂直 / 呼氣向上推起 / ... / 將你的手臂,previous_pack:data/full_transcript_clean.jsonl:L0025:segments=91-187,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,51,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000050,L0025,L0025_C0003,00:10:00.000,00:15:00.000,向上 向遠拉高 / 注意胳膊軸保持著微曲 / ... / 我都是做兩組,previous_pack:data/full_transcript_clean.jsonl:L0025:segments=188-273,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,warning_reminder,low,待复核_visual_action_low_confidence
SRC00060,52,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000051,L0025,L0025_C0004,00:15:00.000,00:20:00.000,然後每一組都是十二個 / 好 / ... / 好 首先將我們的手臂延伸出去,previous_pack:data/full_transcript_clean.jsonl:L0025:segments=274-357,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,53,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000052,L0025,L0025_C0005,00:20:00.000,00:23:53.435,OK 注意 / 你的手肘略微保持著微曲 / ... / 再放鬆,previous_pack:data/full_transcript_clean.jsonl:L0025:segments=358-410,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,warning_reminder,low,待复核_visual_action_low_confidence
SRC00060,54,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000053,L0026,L0026_C0001,00:00:00.000,00:05:00.000,準備開始 / 好的 接下來我們來到我們的第三個小節是臀腿的染指 / ... / 十二個為一組一共做兩組開始,previous_pack:data/full_transcript_clean.jsonl:L0026:segments=1-77,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,55,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000054,L0026,L0026_C0002,00:05:00.000,00:10:00.000,好的第二組準備開始 / 第十個動作包腳里啊 / ... / 第二組開始,previous_pack:data/full_transcript_clean.jsonl:L0026:segments=78-163,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,56,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000055,L0026,L0026_C0003,00:10:00.000,00:13:06.290,要不要滑椅子在這邊 / 會啊 / ... / 好 準備第二組開始,previous_pack:data/full_transcript_clean.jsonl:L0026:segments=164-178,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,57,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000056,L0027,L0027_C0001,00:00:00.000,00:05:00.000,準備開始 / 好的第四個部分是針對於我們手臂線條的塑造 / ... / 接下來大臂的後側,previous_pack:data/full_transcript_clean.jsonl:L0027:segments=1-93,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,58,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000057,L0027,L0027_C0002,00:05:00.000,00:09:03.545,白白肉的位置 / 好 / ... / 開始,previous_pack:data/full_transcript_clean.jsonl:L0027:segments=94-153,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,59,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000058,L0028,L0028_C0001,00:00:00.000,00:05:00.000,[已脱敏_仅保留高层词族:sensitive_adult_or_health_risk; 原文细节未复制; review_gate=professional_review_required],previous_pack:data/full_transcript_clean.jsonl:L0028:segments=1-56,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,60,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000059,L0028,L0028_C0002,00:05:00.000,00:06:41.405,這一組結束,previous_pack:data/full_transcript_clean.jsonl:L0028:segments=57-57,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,61,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000060,L0029,L0029_C0001,00:00:00.000,00:01:31.095,准备 开始 / 好的 我们的亚林的第五组练习是针对于我们的核心的塑造 / ... / 核心那个放大一点,previous_pack:data/full_transcript_clean.jsonl:L0029:segments=1-26,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,62,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000061,L0030,L0030_C0001,00:00:00.000,00:00:05.005,"我們留著,我們留著,我們留著",previous_pack:data/full_transcript_clean.jsonl:L0030:segments=1-1,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,63,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000062,L0031,L0031_C0001,00:00:00.000,00:05:00.000,好的 你們好嗎 / 好了 / ... / 如果是需要進階的姐妹,previous_pack:data/full_transcript_clean.jsonl:L0031:segments=1-95,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,64,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000063,L0031,L0031_C0002,00:05:00.000,00:09:40.580,可以把雙腿調至於地面乘四十五度 / 會更難一些 / ... / 好了 結束,previous_pack:data/full_transcript_clean.jsonl:L0031:segments=96-154,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,65,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000064,L0032,L0032_C0001,00:00:00.000,00:00:17.020,3 / 2 / ... / 赶紧练起来,previous_pack:data/full_transcript_clean.jsonl:L0032:segments=1-9,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,66,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000065,L0033,L0033_C0001,00:00:00.000,00:00:13.015,通過剛才我們雅林組的練習 / 姐妹們會收穫緊織而有型的身材 / ... / 加油練起來吧,previous_pack:data/full_transcript_clean.jsonl:L0033:segments=1-3,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,67,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000066,L0034,L0034_C0001,00:00:00.000,00:02:51.171,"好了,3,2,1,开始 / Hello,姐妹们,大家好 / ... / 吸起的时候大臂背直着不动",previous_pack:data/full_transcript_clean.jsonl:L0034:segments=1-41,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,68,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000067,L0035,L0035_C0001,00:00:00.000,00:05:00.000,好了 / 準備 開始 / ... / 落到大臂平行,previous_pack:data/full_transcript_clean.jsonl:L0035:segments=1-95,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,69,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000068,L0035,L0035_C0002,00:05:00.000,00:10:00.000,小臂保持著垂直 / 呼氣向上推起 / ... / 將你的手臂向上,previous_pack:data/full_transcript_clean.jsonl:L0035:segments=96-178,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,70,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000069,L0035,L0035_C0003,00:10:00.000,00:15:00.000,"向臉拉高 / 注意 / ... / 好,十二個背肌一共破量開始",previous_pack:data/full_transcript_clean.jsonl:L0035:segments=179-250,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,warning_reminder,low,待复核_visual_action_low_confidence
SRC00060,71,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000070,L0035,L0035_C0004,00:15:00.000,00:20:00.000,就這些動作都是兩組嗎? / 我都是做兩組 / ... / 對位保持著微曲,previous_pack:data/full_transcript_clean.jsonl:L0035:segments=251-326,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,72,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000071,L0035,L0035_C0005,00:20:00.000,00:23:53.932,不要完全登紙 / 保持著微曲的狀態 / ... / 一起來 三二一,previous_pack:data/full_transcript_clean.jsonl:L0035:segments=327-386,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,73,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000072,L0036,L0036_C0001,00:00:00.000,00:05:00.000,好的 准备开始 / 好的 接下来我们来到我们的第三个小节诗 / ... / 呼气 开始,previous_pack:data/full_transcript_clean.jsonl:L0036:segments=1-60,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,74,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000073,L0036,L0036_C0002,00:05:00.000,00:10:00.000,刚才是两个身体 / 刚才是两个动作 / ... / 第二组开始,previous_pack:data/full_transcript_clean.jsonl:L0036:segments=61-128,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,75,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000074,L0036,L0036_C0003,00:10:00.000,00:13:06.285,[无逐字稿窗口_待复核],,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,76,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000075,L0037,L0037_C0001,00:00:00.000,00:05:00.000,好了 准备 开始,previous_pack:data/full_transcript_clean.jsonl:L0037:segments=1-1,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,77,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000076,L0037,L0037_C0002,00:05:00.000,00:09:03.543,[无逐字稿窗口_待复核],,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,78,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000077,L0038,L0038_C0001,00:00:00.000,00:05:00.000,好了 准备 开始,previous_pack:data/full_transcript_clean.jsonl:L0038:segments=1-1,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,79,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000078,L0038,L0038_C0002,00:05:00.000,00:06:41.401,[无逐字稿窗口_待复核],,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,80,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000079,L0039,L0039_C0001,00:00:00.000,00:01:38.599,来 准备 开始 / 我们的龙的眼的电影主流戏是针对我们的核心的缩造 / ... / 特门条,previous_pack:data/full_transcript_clean.jsonl:L0039:segments=1-17,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
SRC00060,81,神经数字人课程解析交付包_neural_avatar_course_analysis_pack/09_逐字稿_课件_动作三线对照表_transcript_courseware_action_alignment.csv,R000080,L0040,L0040_C0001,00:00:00.000,00:05:00.000,好 來 準備好了嗎 / 好 準備 開始 / ... / 12個沒意義,previous_pack:data/full_transcript_clean.jsonl:L0040:segments=1-9,待复核_OCR不可用或未全量视觉确认,,课件/画面内容待人工复核；本轮仅建立时间窗口与低清样本索引。,low_confidence_action_pending_review,unknown_pending_review,unknown_pending_review,normal_explain,low,待复核_visual_action_low_confidence
